File Path,Type of SNR,Type of Machine,Model Number,Status,File Name
datasets/6_dB_valve/valve/id_02/normal/00000642.wav,6_dB_valve,valve,id_02,normal,00000642.wav
datasets/6_dB_valve/valve/id_02/normal/00000643.wav,6_dB_valve,valve,id_02,normal,00000643.wav
datasets/6_dB_valve/valve/id_02/normal/00000644.wav,6_dB_valve,valve,id_02,normal,00000644.wav
datasets/6_dB_valve/valve/id_02/normal/00000645.wav,6_dB_valve,valve,id_02,normal,00000645.wav
datasets/6_dB_valve/valve/id_02/normal/00000646.wav,6_dB_valve,valve,id_02,normal,00000646.wav
datasets/6_dB_valve/valve/id_02/normal/00000647.wav,6_dB_valve,valve,id_02,normal,00000647.wav
datasets/6_dB_valve/valve/id_02/normal/00000648.wav,6_dB_valve,valve,id_02,normal,00000648.wav
datasets/6_dB_valve/valve/id_02/normal/00000649.wav,6_dB_valve,valve,id_02,normal,00000649.wav
datasets/6_dB_valve/valve/id_02/normal/00000650.wav,6_dB_valve,valve,id_02,normal,00000650.wav
datasets/6_dB_valve/valve/id_02/normal/00000651.wav,6_dB_valve,valve,id_02,normal,00000651.wav
datasets/6_dB_valve/valve/id_02/normal/00000652.wav,6_dB_valve,valve,id_02,normal,00000652.wav
datasets/6_dB_valve/valve/id_02/normal/00000653.wav,6_dB_valve,valve,id_02,normal,00000653.wav
datasets/6_dB_valve/valve/id_02/normal/00000654.wav,6_dB_valve,valve,id_02,normal,00000654.wav
datasets/6_dB_valve/valve/id_02/normal/00000655.wav,6_dB_valve,valve,id_02,normal,00000655.wav
datasets/6_dB_valve/valve/id_02/normal/00000656.wav,6_dB_valve,valve,id_02,normal,00000656.wav
datasets/6_dB_valve/valve/id_02/normal/00000657.wav,6_dB_valve,valve,id_02,normal,00000657.wav
datasets/6_dB_valve/valve/id_02/normal/00000658.wav,6_dB_valve,valve,id_02,normal,00000658.wav
datasets/6_dB_valve/valve/id_02/normal/00000659.wav,6_dB_valve,valve,id_02,normal,00000659.wav
datasets/6_dB_valve/valve/id_02/normal/00000660.wav,6_dB_valve,valve,id_02,normal,00000660.wav
datasets/6_dB_valve/valve/id_02/normal/00000661.wav,6_dB_valve,valve,id_02,normal,00000661.wav
datasets/6_dB_valve/valve/id_02/normal/00000662.wav,6_dB_valve,valve,id_02,normal,00000662.wav
datasets/6_dB_valve/valve/id_02/normal/00000663.wav,6_dB_valve,valve,id_02,normal,00000663.wav
datasets/6_dB_valve/valve/id_02/normal/00000664.wav,6_dB_valve,valve,id_02,normal,00000664.wav
datasets/6_dB_valve/valve/id_02/normal/00000665.wav,6_dB_valve,valve,id_02,normal,00000665.wav
datasets/6_dB_valve/valve/id_02/normal/00000666.wav,6_dB_valve,valve,id_02,normal,00000666.wav
datasets/6_dB_valve/valve/id_02/normal/00000667.wav,6_dB_valve,valve,id_02,normal,00000667.wav
datasets/6_dB_valve/valve/id_02/normal/00000668.wav,6_dB_valve,valve,id_02,normal,00000668.wav
datasets/6_dB_valve/valve/id_02/normal/00000669.wav,6_dB_valve,valve,id_02,normal,00000669.wav
datasets/6_dB_valve/valve/id_02/normal/00000670.wav,6_dB_valve,valve,id_02,normal,00000670.wav
datasets/6_dB_valve/valve/id_02/normal/00000671.wav,6_dB_valve,valve,id_02,normal,00000671.wav
datasets/6_dB_valve/valve/id_02/normal/00000672.wav,6_dB_valve,valve,id_02,normal,00000672.wav
datasets/6_dB_valve/valve/id_02/normal/00000673.wav,6_dB_valve,valve,id_02,normal,00000673.wav
datasets/6_dB_valve/valve/id_02/normal/00000674.wav,6_dB_valve,valve,id_02,normal,00000674.wav
datasets/6_dB_valve/valve/id_02/normal/00000675.wav,6_dB_valve,valve,id_02,normal,00000675.wav
datasets/6_dB_valve/valve/id_02/normal/00000676.wav,6_dB_valve,valve,id_02,normal,00000676.wav
datasets/6_dB_valve/valve/id_02/normal/00000677.wav,6_dB_valve,valve,id_02,normal,00000677.wav
datasets/6_dB_valve/valve/id_02/normal/00000678.wav,6_dB_valve,valve,id_02,normal,00000678.wav
datasets/6_dB_valve/valve/id_02/normal/00000679.wav,6_dB_valve,valve,id_02,normal,00000679.wav
datasets/6_dB_valve/valve/id_02/normal/00000680.wav,6_dB_valve,valve,id_02,normal,00000680.wav
datasets/6_dB_valve/valve/id_02/normal/00000681.wav,6_dB_valve,valve,id_02,normal,00000681.wav
datasets/6_dB_valve/valve/id_02/normal/00000682.wav,6_dB_valve,valve,id_02,normal,00000682.wav
datasets/6_dB_valve/valve/id_02/normal/00000683.wav,6_dB_valve,valve,id_02,normal,00000683.wav
datasets/6_dB_valve/valve/id_02/normal/00000684.wav,6_dB_valve,valve,id_02,normal,00000684.wav
datasets/6_dB_valve/valve/id_02/normal/00000685.wav,6_dB_valve,valve,id_02,normal,00000685.wav
datasets/6_dB_valve/valve/id_02/normal/00000686.wav,6_dB_valve,valve,id_02,normal,00000686.wav
datasets/6_dB_valve/valve/id_02/normal/00000687.wav,6_dB_valve,valve,id_02,normal,00000687.wav
datasets/6_dB_valve/valve/id_02/normal/00000688.wav,6_dB_valve,valve,id_02,normal,00000688.wav
datasets/6_dB_valve/valve/id_02/normal/00000689.wav,6_dB_valve,valve,id_02,normal,00000689.wav
datasets/6_dB_valve/valve/id_02/normal/00000690.wav,6_dB_valve,valve,id_02,normal,00000690.wav
datasets/6_dB_valve/valve/id_02/normal/00000691.wav,6_dB_valve,valve,id_02,normal,00000691.wav
datasets/6_dB_valve/valve/id_02/normal/00000692.wav,6_dB_valve,valve,id_02,normal,00000692.wav
datasets/6_dB_valve/valve/id_02/normal/00000693.wav,6_dB_valve,valve,id_02,normal,00000693.wav
datasets/6_dB_valve/valve/id_02/normal/00000694.wav,6_dB_valve,valve,id_02,normal,00000694.wav
datasets/6_dB_valve/valve/id_02/normal/00000695.wav,6_dB_valve,valve,id_02,normal,00000695.wav
datasets/6_dB_valve/valve/id_02/normal/00000696.wav,6_dB_valve,valve,id_02,normal,00000696.wav
datasets/6_dB_valve/valve/id_02/normal/00000697.wav,6_dB_valve,valve,id_02,normal,00000697.wav
datasets/6_dB_valve/valve/id_02/normal/00000698.wav,6_dB_valve,valve,id_02,normal,00000698.wav
datasets/6_dB_valve/valve/id_02/normal/00000699.wav,6_dB_valve,valve,id_02,normal,00000699.wav
datasets/6_dB_valve/valve/id_02/normal/00000700.wav,6_dB_valve,valve,id_02,normal,00000700.wav
datasets/6_dB_valve/valve/id_02/normal/00000701.wav,6_dB_valve,valve,id_02,normal,00000701.wav
datasets/6_dB_valve/valve/id_02/normal/00000702.wav,6_dB_valve,valve,id_02,normal,00000702.wav
datasets/6_dB_valve/valve/id_02/normal/00000703.wav,6_dB_valve,valve,id_02,normal,00000703.wav
datasets/6_dB_valve/valve/id_02/normal/00000704.wav,6_dB_valve,valve,id_02,normal,00000704.wav
datasets/6_dB_valve/valve/id_02/normal/00000705.wav,6_dB_valve,valve,id_02,normal,00000705.wav
datasets/6_dB_valve/valve/id_02/normal/00000706.wav,6_dB_valve,valve,id_02,normal,00000706.wav
datasets/6_dB_valve/valve/id_02/normal/00000707.wav,6_dB_valve,valve,id_02,normal,00000707.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000000.wav,6_dB_valve,valve,id_04,abnormal,00000000.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000001.wav,6_dB_valve,valve,id_04,abnormal,00000001.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000002.wav,6_dB_valve,valve,id_04,abnormal,00000002.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000003.wav,6_dB_valve,valve,id_04,abnormal,00000003.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000004.wav,6_dB_valve,valve,id_04,abnormal,00000004.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000005.wav,6_dB_valve,valve,id_04,abnormal,00000005.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000006.wav,6_dB_valve,valve,id_04,abnormal,00000006.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000007.wav,6_dB_valve,valve,id_04,abnormal,00000007.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000008.wav,6_dB_valve,valve,id_04,abnormal,00000008.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000009.wav,6_dB_valve,valve,id_04,abnormal,00000009.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000010.wav,6_dB_valve,valve,id_04,abnormal,00000010.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000011.wav,6_dB_valve,valve,id_04,abnormal,00000011.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000012.wav,6_dB_valve,valve,id_04,abnormal,00000012.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000013.wav,6_dB_valve,valve,id_04,abnormal,00000013.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000014.wav,6_dB_valve,valve,id_04,abnormal,00000014.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000015.wav,6_dB_valve,valve,id_04,abnormal,00000015.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000016.wav,6_dB_valve,valve,id_04,abnormal,00000016.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000017.wav,6_dB_valve,valve,id_04,abnormal,00000017.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000018.wav,6_dB_valve,valve,id_04,abnormal,00000018.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000019.wav,6_dB_valve,valve,id_04,abnormal,00000019.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000020.wav,6_dB_valve,valve,id_04,abnormal,00000020.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000021.wav,6_dB_valve,valve,id_04,abnormal,00000021.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000022.wav,6_dB_valve,valve,id_04,abnormal,00000022.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000023.wav,6_dB_valve,valve,id_04,abnormal,00000023.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000024.wav,6_dB_valve,valve,id_04,abnormal,00000024.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000025.wav,6_dB_valve,valve,id_04,abnormal,00000025.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000026.wav,6_dB_valve,valve,id_04,abnormal,00000026.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000027.wav,6_dB_valve,valve,id_04,abnormal,00000027.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000028.wav,6_dB_valve,valve,id_04,abnormal,00000028.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000029.wav,6_dB_valve,valve,id_04,abnormal,00000029.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000030.wav,6_dB_valve,valve,id_04,abnormal,00000030.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000031.wav,6_dB_valve,valve,id_04,abnormal,00000031.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000032.wav,6_dB_valve,valve,id_04,abnormal,00000032.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000033.wav,6_dB_valve,valve,id_04,abnormal,00000033.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000034.wav,6_dB_valve,valve,id_04,abnormal,00000034.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000035.wav,6_dB_valve,valve,id_04,abnormal,00000035.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000036.wav,6_dB_valve,valve,id_04,abnormal,00000036.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000037.wav,6_dB_valve,valve,id_04,abnormal,00000037.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000038.wav,6_dB_valve,valve,id_04,abnormal,00000038.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000039.wav,6_dB_valve,valve,id_04,abnormal,00000039.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000040.wav,6_dB_valve,valve,id_04,abnormal,00000040.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000041.wav,6_dB_valve,valve,id_04,abnormal,00000041.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000042.wav,6_dB_valve,valve,id_04,abnormal,00000042.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000043.wav,6_dB_valve,valve,id_04,abnormal,00000043.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000044.wav,6_dB_valve,valve,id_04,abnormal,00000044.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000045.wav,6_dB_valve,valve,id_04,abnormal,00000045.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000046.wav,6_dB_valve,valve,id_04,abnormal,00000046.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000047.wav,6_dB_valve,valve,id_04,abnormal,00000047.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000048.wav,6_dB_valve,valve,id_04,abnormal,00000048.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000049.wav,6_dB_valve,valve,id_04,abnormal,00000049.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000050.wav,6_dB_valve,valve,id_04,abnormal,00000050.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000051.wav,6_dB_valve,valve,id_04,abnormal,00000051.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000052.wav,6_dB_valve,valve,id_04,abnormal,00000052.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000053.wav,6_dB_valve,valve,id_04,abnormal,00000053.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000054.wav,6_dB_valve,valve,id_04,abnormal,00000054.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000055.wav,6_dB_valve,valve,id_04,abnormal,00000055.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000056.wav,6_dB_valve,valve,id_04,abnormal,00000056.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000057.wav,6_dB_valve,valve,id_04,abnormal,00000057.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000058.wav,6_dB_valve,valve,id_04,abnormal,00000058.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000059.wav,6_dB_valve,valve,id_04,abnormal,00000059.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000060.wav,6_dB_valve,valve,id_04,abnormal,00000060.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000061.wav,6_dB_valve,valve,id_04,abnormal,00000061.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000062.wav,6_dB_valve,valve,id_04,abnormal,00000062.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000063.wav,6_dB_valve,valve,id_04,abnormal,00000063.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000064.wav,6_dB_valve,valve,id_04,abnormal,00000064.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000065.wav,6_dB_valve,valve,id_04,abnormal,00000065.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000066.wav,6_dB_valve,valve,id_04,abnormal,00000066.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000067.wav,6_dB_valve,valve,id_04,abnormal,00000067.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000068.wav,6_dB_valve,valve,id_04,abnormal,00000068.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000069.wav,6_dB_valve,valve,id_04,abnormal,00000069.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000070.wav,6_dB_valve,valve,id_04,abnormal,00000070.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000071.wav,6_dB_valve,valve,id_04,abnormal,00000071.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000072.wav,6_dB_valve,valve,id_04,abnormal,00000072.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000073.wav,6_dB_valve,valve,id_04,abnormal,00000073.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000074.wav,6_dB_valve,valve,id_04,abnormal,00000074.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000075.wav,6_dB_valve,valve,id_04,abnormal,00000075.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000076.wav,6_dB_valve,valve,id_04,abnormal,00000076.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000077.wav,6_dB_valve,valve,id_04,abnormal,00000077.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000078.wav,6_dB_valve,valve,id_04,abnormal,00000078.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000079.wav,6_dB_valve,valve,id_04,abnormal,00000079.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000080.wav,6_dB_valve,valve,id_04,abnormal,00000080.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000081.wav,6_dB_valve,valve,id_04,abnormal,00000081.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000082.wav,6_dB_valve,valve,id_04,abnormal,00000082.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000083.wav,6_dB_valve,valve,id_04,abnormal,00000083.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000084.wav,6_dB_valve,valve,id_04,abnormal,00000084.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000085.wav,6_dB_valve,valve,id_04,abnormal,00000085.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000086.wav,6_dB_valve,valve,id_04,abnormal,00000086.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000087.wav,6_dB_valve,valve,id_04,abnormal,00000087.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000088.wav,6_dB_valve,valve,id_04,abnormal,00000088.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000089.wav,6_dB_valve,valve,id_04,abnormal,00000089.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000090.wav,6_dB_valve,valve,id_04,abnormal,00000090.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000091.wav,6_dB_valve,valve,id_04,abnormal,00000091.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000092.wav,6_dB_valve,valve,id_04,abnormal,00000092.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000093.wav,6_dB_valve,valve,id_04,abnormal,00000093.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000094.wav,6_dB_valve,valve,id_04,abnormal,00000094.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000095.wav,6_dB_valve,valve,id_04,abnormal,00000095.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000096.wav,6_dB_valve,valve,id_04,abnormal,00000096.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000097.wav,6_dB_valve,valve,id_04,abnormal,00000097.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000098.wav,6_dB_valve,valve,id_04,abnormal,00000098.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000099.wav,6_dB_valve,valve,id_04,abnormal,00000099.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000100.wav,6_dB_valve,valve,id_04,abnormal,00000100.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000101.wav,6_dB_valve,valve,id_04,abnormal,00000101.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000102.wav,6_dB_valve,valve,id_04,abnormal,00000102.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000103.wav,6_dB_valve,valve,id_04,abnormal,00000103.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000104.wav,6_dB_valve,valve,id_04,abnormal,00000104.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000105.wav,6_dB_valve,valve,id_04,abnormal,00000105.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000106.wav,6_dB_valve,valve,id_04,abnormal,00000106.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000107.wav,6_dB_valve,valve,id_04,abnormal,00000107.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000108.wav,6_dB_valve,valve,id_04,abnormal,00000108.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000109.wav,6_dB_valve,valve,id_04,abnormal,00000109.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000110.wav,6_dB_valve,valve,id_04,abnormal,00000110.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000111.wav,6_dB_valve,valve,id_04,abnormal,00000111.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000112.wav,6_dB_valve,valve,id_04,abnormal,00000112.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000113.wav,6_dB_valve,valve,id_04,abnormal,00000113.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000114.wav,6_dB_valve,valve,id_04,abnormal,00000114.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000115.wav,6_dB_valve,valve,id_04,abnormal,00000115.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000116.wav,6_dB_valve,valve,id_04,abnormal,00000116.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000117.wav,6_dB_valve,valve,id_04,abnormal,00000117.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000118.wav,6_dB_valve,valve,id_04,abnormal,00000118.wav
datasets/6_dB_valve/valve/id_04/abnormal/00000119.wav,6_dB_valve,valve,id_04,abnormal,00000119.wav
datasets/6_dB_valve/valve/id_04/normal/00000000.wav,6_dB_valve,valve,id_04,normal,00000000.wav
datasets/6_dB_valve/valve/id_04/normal/00000001.wav,6_dB_valve,valve,id_04,normal,00000001.wav
datasets/6_dB_valve/valve/id_04/normal/00000002.wav,6_dB_valve,valve,id_04,normal,00000002.wav
datasets/6_dB_valve/valve/id_04/normal/00000003.wav,6_dB_valve,valve,id_04,normal,00000003.wav
datasets/6_dB_valve/valve/id_04/normal/00000004.wav,6_dB_valve,valve,id_04,normal,00000004.wav
datasets/6_dB_valve/valve/id_04/normal/00000005.wav,6_dB_valve,valve,id_04,normal,00000005.wav
datasets/6_dB_valve/valve/id_04/normal/00000006.wav,6_dB_valve,valve,id_04,normal,00000006.wav
datasets/6_dB_valve/valve/id_04/normal/00000007.wav,6_dB_valve,valve,id_04,normal,00000007.wav
datasets/6_dB_valve/valve/id_04/normal/00000008.wav,6_dB_valve,valve,id_04,normal,00000008.wav
datasets/6_dB_valve/valve/id_04/normal/00000009.wav,6_dB_valve,valve,id_04,normal,00000009.wav
datasets/6_dB_valve/valve/id_04/normal/00000010.wav,6_dB_valve,valve,id_04,normal,00000010.wav
datasets/6_dB_valve/valve/id_04/normal/00000011.wav,6_dB_valve,valve,id_04,normal,00000011.wav
datasets/6_dB_valve/valve/id_04/normal/00000012.wav,6_dB_valve,valve,id_04,normal,00000012.wav
datasets/6_dB_valve/valve/id_04/normal/00000013.wav,6_dB_valve,valve,id_04,normal,00000013.wav
datasets/6_dB_valve/valve/id_04/normal/00000014.wav,6_dB_valve,valve,id_04,normal,00000014.wav
datasets/6_dB_valve/valve/id_04/normal/00000015.wav,6_dB_valve,valve,id_04,normal,00000015.wav
datasets/6_dB_valve/valve/id_04/normal/00000016.wav,6_dB_valve,valve,id_04,normal,00000016.wav
datasets/6_dB_valve/valve/id_04/normal/00000017.wav,6_dB_valve,valve,id_04,normal,00000017.wav
datasets/6_dB_valve/valve/id_04/normal/00000018.wav,6_dB_valve,valve,id_04,normal,00000018.wav
datasets/6_dB_valve/valve/id_04/normal/00000019.wav,6_dB_valve,valve,id_04,normal,00000019.wav
datasets/6_dB_valve/valve/id_04/normal/00000020.wav,6_dB_valve,valve,id_04,normal,00000020.wav
datasets/6_dB_valve/valve/id_04/normal/00000021.wav,6_dB_valve,valve,id_04,normal,00000021.wav
datasets/6_dB_valve/valve/id_04/normal/00000022.wav,6_dB_valve,valve,id_04,normal,00000022.wav
datasets/6_dB_valve/valve/id_04/normal/00000023.wav,6_dB_valve,valve,id_04,normal,00000023.wav
datasets/6_dB_valve/valve/id_04/normal/00000024.wav,6_dB_valve,valve,id_04,normal,00000024.wav
datasets/6_dB_valve/valve/id_04/normal/00000025.wav,6_dB_valve,valve,id_04,normal,00000025.wav
datasets/6_dB_valve/valve/id_04/normal/00000026.wav,6_dB_valve,valve,id_04,normal,00000026.wav
datasets/6_dB_valve/valve/id_04/normal/00000027.wav,6_dB_valve,valve,id_04,normal,00000027.wav
datasets/6_dB_valve/valve/id_04/normal/00000028.wav,6_dB_valve,valve,id_04,normal,00000028.wav
datasets/6_dB_valve/valve/id_04/normal/00000029.wav,6_dB_valve,valve,id_04,normal,00000029.wav
datasets/6_dB_valve/valve/id_04/normal/00000030.wav,6_dB_valve,valve,id_04,normal,00000030.wav
datasets/6_dB_valve/valve/id_04/normal/00000031.wav,6_dB_valve,valve,id_04,normal,00000031.wav
datasets/6_dB_valve/valve/id_04/normal/00000032.wav,6_dB_valve,valve,id_04,normal,00000032.wav
datasets/6_dB_valve/valve/id_04/normal/00000033.wav,6_dB_valve,valve,id_04,normal,00000033.wav
datasets/6_dB_valve/valve/id_04/normal/00000034.wav,6_dB_valve,valve,id_04,normal,00000034.wav
datasets/6_dB_valve/valve/id_04/normal/00000035.wav,6_dB_valve,valve,id_04,normal,00000035.wav
datasets/6_dB_valve/valve/id_04/normal/00000036.wav,6_dB_valve,valve,id_04,normal,00000036.wav
datasets/6_dB_valve/valve/id_04/normal/00000037.wav,6_dB_valve,valve,id_04,normal,00000037.wav
datasets/6_dB_valve/valve/id_04/normal/00000038.wav,6_dB_valve,valve,id_04,normal,00000038.wav
datasets/6_dB_valve/valve/id_04/normal/00000039.wav,6_dB_valve,valve,id_04,normal,00000039.wav
datasets/6_dB_valve/valve/id_04/normal/00000040.wav,6_dB_valve,valve,id_04,normal,00000040.wav
datasets/6_dB_valve/valve/id_04/normal/00000041.wav,6_dB_valve,valve,id_04,normal,00000041.wav
datasets/6_dB_valve/valve/id_04/normal/00000042.wav,6_dB_valve,valve,id_04,normal,00000042.wav
datasets/6_dB_valve/valve/id_04/normal/00000043.wav,6_dB_valve,valve,id_04,normal,00000043.wav
datasets/6_dB_valve/valve/id_04/normal/00000044.wav,6_dB_valve,valve,id_04,normal,00000044.wav
datasets/6_dB_valve/valve/id_04/normal/00000045.wav,6_dB_valve,valve,id_04,normal,00000045.wav
datasets/6_dB_valve/valve/id_04/normal/00000046.wav,6_dB_valve,valve,id_04,normal,00000046.wav
datasets/6_dB_valve/valve/id_04/normal/00000047.wav,6_dB_valve,valve,id_04,normal,00000047.wav
datasets/6_dB_valve/valve/id_04/normal/00000048.wav,6_dB_valve,valve,id_04,normal,00000048.wav
datasets/6_dB_valve/valve/id_04/normal/00000049.wav,6_dB_valve,valve,id_04,normal,00000049.wav
datasets/6_dB_valve/valve/id_04/normal/00000050.wav,6_dB_valve,valve,id_04,normal,00000050.wav
datasets/6_dB_valve/valve/id_04/normal/00000051.wav,6_dB_valve,valve,id_04,normal,00000051.wav
datasets/6_dB_valve/valve/id_04/normal/00000052.wav,6_dB_valve,valve,id_04,normal,00000052.wav
datasets/6_dB_valve/valve/id_04/normal/00000053.wav,6_dB_valve,valve,id_04,normal,00000053.wav
datasets/6_dB_valve/valve/id_04/normal/00000054.wav,6_dB_valve,valve,id_04,normal,00000054.wav
datasets/6_dB_valve/valve/id_04/normal/00000055.wav,6_dB_valve,valve,id_04,normal,00000055.wav
datasets/6_dB_valve/valve/id_04/normal/00000056.wav,6_dB_valve,valve,id_04,normal,00000056.wav
datasets/6_dB_valve/valve/id_04/normal/00000057.wav,6_dB_valve,valve,id_04,normal,00000057.wav
datasets/6_dB_valve/valve/id_04/normal/00000058.wav,6_dB_valve,valve,id_04,normal,00000058.wav
datasets/6_dB_valve/valve/id_04/normal/00000059.wav,6_dB_valve,valve,id_04,normal,00000059.wav
datasets/6_dB_valve/valve/id_04/normal/00000060.wav,6_dB_valve,valve,id_04,normal,00000060.wav
datasets/6_dB_valve/valve/id_04/normal/00000061.wav,6_dB_valve,valve,id_04,normal,00000061.wav
datasets/6_dB_valve/valve/id_04/normal/00000062.wav,6_dB_valve,valve,id_04,normal,00000062.wav
